,n_locks,simulation,model,model_params,participant,trial,occurrence,symbol,action,time,DISCOUNT,HORIZON,BETA
29,6,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 139.7, 'BETA': 1.78}",192,29,5,4,0,5.12,0.92,139.7,1.78
30,6,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 139.7, 'BETA': 1.78}",192,30,2,1,2,7.166666666666667,0.92,139.7,1.78
31,6,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 139.7, 'BETA': 1.78}",192,31,6,3,2,6.526666666666667,0.92,139.7,1.78
32,6,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 139.7, 'BETA': 1.78}",192,32,9,5,2,7.606666666666667,0.92,139.7,1.78
33,6,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 139.7, 'BETA': 1.78}",192,33,7,6,2,6.3966666666666665,0.92,139.7,1.78
34,6,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 139.7, 'BETA': 1.78}",192,34,8,6,2,7.476666666666667,0.92,139.7,1.78
35,6,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 139.7, 'BETA': 1.78}",192,35,10,5,0,4.33,0.92,139.7,1.78
36,6,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 139.7, 'BETA': 1.78}",192,36,7,3,0,5.24,0.92,139.7,1.78
37,6,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 139.7, 'BETA': 1.78}",192,37,9,6,2,8.166666666666668,0.92,139.7,1.78
38,6,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 139.7, 'BETA': 1.78}",192,38,6,4,2,6.066666666666666,0.92,139.7,1.78
39,6,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 139.7, 'BETA': 1.78}",192,39,8,3,0,4.2,0.92,139.7,1.78
40,6,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 139.7, 'BETA': 1.78}",192,40,10,6,1,-0.48,0.92,139.7,1.78
41,6,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 139.7, 'BETA': 1.78}",192,41,9,3,2,7.346666666666667,0.92,139.7,1.78
42,6,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 139.7, 'BETA': 1.78}",192,42,2,0,0,4.24,0.92,139.7,1.78
43,6,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 139.7, 'BETA': 1.78}",192,43,7,4,0,5.54,0.92,139.7,1.78
44,6,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 139.7, 'BETA': 1.78}",192,44,11,5,0,5.4,0.92,139.7,1.78
45,6,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 139.7, 'BETA': 1.78}",192,45,8,4,0,6.86,0.92,139.7,1.78
46,6,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 139.7, 'BETA': 1.78}",192,46,11,6,1,0.4,0.92,139.7,1.78
47,6,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 139.7, 'BETA': 1.78}",192,47,12,5,2,8.496666666666666,0.92,139.7,1.78
48,6,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 139.7, 'BETA': 1.78}",192,48,13,5,2,7.356666666666667,0.92,139.7,1.78
49,6,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 139.7, 'BETA': 1.78}",192,49,3,1,0,3.5700000000000003,0.92,139.7,1.78
50,6,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 139.7, 'BETA': 1.78}",192,50,12,6,1,0.62,0.92,139.7,1.78
51,6,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 139.7, 'BETA': 1.78}",192,51,9,4,2,9.106666666666667,0.92,139.7,1.78
52,6,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 139.7, 'BETA': 1.78}",192,52,5,2,0,6.42,0.92,139.7,1.78
53,6,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 139.7, 'BETA': 1.78}",192,53,14,5,1,1.96,0.92,139.7,1.78
54,6,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 139.7, 'BETA': 1.78}",192,54,13,6,1,1.43,0.92,139.7,1.78
55,6,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 139.7, 'BETA': 1.78}",192,55,10,4,0,5.9,0.92,139.7,1.78
56,6,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 139.7, 'BETA': 1.78}",192,56,11,4,2,9.006666666666668,0.92,139.7,1.78
57,6,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 139.7, 'BETA': 1.78}",192,57,15,5,1,3.01,0.92,139.7,1.78
58,6,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 139.7, 'BETA': 1.78}",192,58,14,6,1,-0.040000000000000036,0.92,139.7,1.78
59,6,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 139.7, 'BETA': 1.78}",192,59,10,3,2,6.866666666666667,0.92,139.7,1.78
60,6,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 139.7, 'BETA': 1.78}",192,60,15,6,1,2.55,0.92,139.7,1.78
61,6,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 139.7, 'BETA': 1.78}",192,61,6,2,0,6.41,0.92,139.7,1.78
62,6,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 139.7, 'BETA': 1.78}",192,62,4,1,0,5.32,0.92,139.7,1.78
63,6,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 139.7, 'BETA': 1.78}",192,63,16,6,1,0.5700000000000001,0.92,139.7,1.78
64,6,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 139.7, 'BETA': 1.78}",192,64,12,4,1,2.25,0.92,139.7,1.78
65,6,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 139.7, 'BETA': 1.78}",192,65,7,2,0,5.5600000000000005,0.92,139.7,1.78
66,6,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 139.7, 'BETA': 1.78}",192,66,17,6,1,2.09,0.92,139.7,1.78
67,6,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 139.7, 'BETA': 1.78}",192,67,16,5,1,-0.8500000000000001,0.92,139.7,1.78
68,6,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 139.7, 'BETA': 1.78}",192,68,18,6,1,0.31000000000000005,0.92,139.7,1.78
69,6,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 139.7, 'BETA': 1.78}",192,69,8,2,0,6.95,0.92,139.7,1.78
70,6,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 139.7, 'BETA': 1.78}",192,70,19,6,1,0.22999999999999998,0.92,139.7,1.78
71,6,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 139.7, 'BETA': 1.78}",192,71,13,4,1,1.09,0.92,139.7,1.78
72,6,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 139.7, 'BETA': 1.78}",192,72,11,3,0,4.25,0.92,139.7,1.78
73,6,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 139.7, 'BETA': 1.78}",192,73,20,6,1,1.52,0.92,139.7,1.78
74,6,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 139.7, 'BETA': 1.78}",192,74,17,5,1,0.52,0.92,139.7,1.78
75,6,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 139.7, 'BETA': 1.78}",192,75,12,3,2,6.576666666666667,0.92,139.7,1.78
76,6,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 139.7, 'BETA': 1.78}",192,76,9,2,0,5.55,0.92,139.7,1.78
77,6,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 139.7, 'BETA': 1.78}",192,77,21,6,1,1.75,0.92,139.7,1.78
78,6,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 139.7, 'BETA': 1.78}",192,78,14,4,1,0.47,0.92,139.7,1.78
79,6,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 139.7, 'BETA': 1.78}",192,79,22,6,1,2.1799999999999997,0.92,139.7,1.78
80,6,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 139.7, 'BETA': 1.78}",192,80,13,3,1,-0.52,0.92,139.7,1.78
81,6,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 139.7, 'BETA': 1.78}",192,81,10,2,0,5.28,0.92,139.7,1.78
82,6,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 139.7, 'BETA': 1.78}",192,82,14,3,1,0.35,0.92,139.7,1.78
83,6,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 139.7, 'BETA': 1.78}",192,83,5,1,0,5.86,0.92,139.7,1.78
84,6,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 139.7, 'BETA': 1.78}",192,84,18,5,1,0.050000000000000044,0.92,139.7,1.78
85,6,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 139.7, 'BETA': 1.78}",192,85,15,4,1,-0.19999999999999996,0.92,139.7,1.78
86,6,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 139.7, 'BETA': 1.78}",192,86,15,3,1,3.44,0.92,139.7,1.78
87,6,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 139.7, 'BETA': 1.78}",192,87,23,6,1,1.24,0.92,139.7,1.78
88,6,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 139.7, 'BETA': 1.78}",192,88,24,6,1,0.6599999999999999,0.92,139.7,1.78
89,6,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 139.7, 'BETA': 1.78}",192,89,16,4,1,1.99,0.92,139.7,1.78
90,6,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 139.7, 'BETA': 1.78}",192,90,25,6,1,-0.1399999999999999,0.92,139.7,1.78
91,6,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 139.7, 'BETA': 1.78}",192,91,17,4,1,0.62,0.92,139.7,1.78
92,6,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 139.7, 'BETA': 1.78}",192,92,18,4,1,0.43999999999999995,0.92,139.7,1.78
93,6,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 139.7, 'BETA': 1.78}",192,93,3,0,0,3.87,0.92,139.7,1.78
94,6,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 139.7, 'BETA': 1.78}",192,94,6,1,2,8.046666666666667,0.92,139.7,1.78
95,6,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 139.7, 'BETA': 1.78}",192,95,26,6,1,0.5700000000000001,0.92,139.7,1.78
96,6,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 139.7, 'BETA': 1.78}",192,96,19,4,1,0.42000000000000004,0.92,139.7,1.78
97,6,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 139.7, 'BETA': 1.78}",192,97,16,3,1,1.04,0.92,139.7,1.78
98,6,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 139.7, 'BETA': 1.78}",192,98,27,6,1,0.6799999999999999,0.92,139.7,1.78
99,6,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 139.7, 'BETA': 1.78}",192,99,19,5,1,0.56,0.92,139.7,1.78
100,6,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 139.7, 'BETA': 1.78}",192,100,11,2,2,10.276666666666667,0.92,139.7,1.78
101,6,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 139.7, 'BETA': 1.78}",192,101,20,5,1,1.15,0.92,139.7,1.78
102,6,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 139.7, 'BETA': 1.78}",192,102,21,5,1,0.6599999999999999,0.92,139.7,1.78
103,6,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 139.7, 'BETA': 1.78}",192,103,12,2,2,6.866666666666667,0.92,139.7,1.78
104,6,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 139.7, 'BETA': 1.78}",192,104,28,6,1,1.44,0.92,139.7,1.78
105,6,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 139.7, 'BETA': 1.78}",192,105,20,4,1,0.43000000000000005,0.92,139.7,1.78
106,6,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 139.7, 'BETA': 1.78}",192,106,22,5,1,2.02,0.92,139.7,1.78
107,6,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 139.7, 'BETA': 1.78}",192,107,7,1,2,6.186666666666667,0.92,139.7,1.78
108,6,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 139.7, 'BETA': 1.78}",192,108,29,6,1,1.72,0.92,139.7,1.78
109,6,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 139.7, 'BETA': 1.78}",192,109,23,5,1,2.37,0.92,139.7,1.78
110,6,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 139.7, 'BETA': 1.78}",192,110,13,2,0,4.41,0.92,139.7,1.78
111,6,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 139.7, 'BETA': 1.78}",192,111,24,5,1,0.21999999999999997,0.92,139.7,1.78
112,6,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 139.7, 'BETA': 1.78}",192,112,30,6,1,0.79,0.92,139.7,1.78
113,6,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 139.7, 'BETA': 1.78}",192,113,31,6,1,1.46,0.92,139.7,1.78
114,6,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 139.7, 'BETA': 1.78}",192,114,25,5,1,1.11,0.92,139.7,1.78
115,6,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 139.7, 'BETA': 1.78}",192,115,26,5,1,0.30000000000000004,0.92,139.7,1.78
116,6,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 139.7, 'BETA': 1.78}",192,116,21,4,1,1.8399999999999999,0.92,139.7,1.78
117,6,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 139.7, 'BETA': 1.78}",192,117,17,3,1,1.35,0.92,139.7,1.78
118,6,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 139.7, 'BETA': 1.78}",192,118,27,5,1,-0.21999999999999997,0.92,139.7,1.78
119,6,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 139.7, 'BETA': 1.78}",192,119,32,6,1,0.91,0.92,139.7,1.78
120,6,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 139.7, 'BETA': 1.78}",192,120,28,5,1,1.76,0.92,139.7,1.78
121,6,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 139.7, 'BETA': 1.78}",192,121,18,3,1,1.05,0.92,139.7,1.78
122,6,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 139.7, 'BETA': 1.78}",192,122,29,5,1,1.62,0.92,139.7,1.78
123,6,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 139.7, 'BETA': 1.78}",192,123,4,0,0,5.31,0.92,139.7,1.78
124,6,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 139.7, 'BETA': 1.78}",192,124,33,6,1,1.1400000000000001,0.92,139.7,1.78
125,6,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 139.7, 'BETA': 1.78}",192,125,14,2,0,6.3,0.92,139.7,1.78
126,6,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 139.7, 'BETA': 1.78}",192,126,30,5,1,3.01,0.92,139.7,1.78
127,6,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 139.7, 'BETA': 1.78}",192,127,8,1,0,4.41,0.92,139.7,1.78
128,6,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 139.7, 'BETA': 1.78}",192,128,19,3,1,0.92,0.92,139.7,1.78
129,6,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 139.7, 'BETA': 1.78}",192,129,34,6,1,1.22,0.92,139.7,1.78
130,6,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 139.7, 'BETA': 1.78}",192,130,35,6,1,1.04,0.92,139.7,1.78
131,6,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 139.7, 'BETA': 1.78}",192,131,22,4,1,-0.030000000000000027,0.92,139.7,1.78
132,6,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 139.7, 'BETA': 1.78}",192,132,23,4,1,0.14,0.92,139.7,1.78
133,6,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 139.7, 'BETA': 1.78}",192,133,24,4,1,-0.47,0.92,139.7,1.78
134,6,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 139.7, 'BETA': 1.78}",192,134,15,2,0,3.3,0.92,139.7,1.78
135,6,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 139.7, 'BETA': 1.78}",192,135,31,5,1,0.31999999999999995,0.92,139.7,1.78
136,6,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 139.7, 'BETA': 1.78}",192,136,36,6,1,-0.49,0.92,139.7,1.78
137,6,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 139.7, 'BETA': 1.78}",192,137,37,6,1,1.9100000000000001,0.92,139.7,1.78
138,6,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 139.7, 'BETA': 1.78}",192,138,32,5,1,2.2,0.92,139.7,1.78
139,6,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 139.7, 'BETA': 1.78}",192,139,16,2,0,5.04,0.92,139.7,1.78
140,6,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 139.7, 'BETA': 1.78}",192,140,20,3,1,1.6400000000000001,0.92,139.7,1.78
0,6,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 126.43, 'BETA': 5.16}",193,0,1,6,2,6.886666666666667,0.86,126.43,5.16
1,6,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 126.43, 'BETA': 5.16}",193,1,1,3,2,9.376666666666667,0.86,126.43,5.16
2,6,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 126.43, 'BETA': 5.16}",193,2,2,3,0,5.5600000000000005,0.86,126.43,5.16
3,6,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 126.43, 'BETA': 5.16}",193,3,1,2,0,6.35,0.86,126.43,5.16
4,6,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 126.43, 'BETA': 5.16}",193,4,2,2,0,4.93,0.86,126.43,5.16
5,6,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 126.43, 'BETA': 5.16}",193,5,1,4,0,3.16,0.86,126.43,5.16
6,6,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 126.43, 'BETA': 5.16}",193,6,2,6,0,5.3,0.86,126.43,5.16
7,6,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 126.43, 'BETA': 5.16}",193,7,1,5,0,4.83,0.86,126.43,5.16
8,6,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 126.43, 'BETA': 5.16}",193,8,3,6,2,7.546666666666667,0.86,126.43,5.16
9,6,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 126.43, 'BETA': 5.16}",193,9,2,5,0,5.66,0.86,126.43,5.16
10,6,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 126.43, 'BETA': 5.16}",193,10,3,2,2,8.066666666666666,0.86,126.43,5.16
11,6,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 126.43, 'BETA': 5.16}",193,11,4,6,0,6.1899999999999995,0.86,126.43,5.16
12,6,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 126.43, 'BETA': 5.16}",193,12,2,4,0,5.25,0.86,126.43,5.16
13,6,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 126.43, 'BETA': 5.16}",193,13,3,5,2,6.596666666666667,0.86,126.43,5.16
14,6,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 126.43, 'BETA': 5.16}",193,14,5,6,0,4.59,0.86,126.43,5.16
15,6,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 126.43, 'BETA': 5.16}",193,15,4,5,0,3.67,0.86,126.43,5.16
16,6,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 126.43, 'BETA': 5.16}",193,16,1,1,0,4.33,0.86,126.43,5.16
17,6,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 126.43, 'BETA': 5.16}",193,17,1,0,0,5.43,0.86,126.43,5.16
18,6,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 126.43, 'BETA': 5.16}",193,18,3,4,0,5.15,0.86,126.43,5.16
19,6,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 126.43, 'BETA': 5.16}",193,19,4,2,0,5.49,0.86,126.43,5.16
20,6,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 126.43, 'BETA': 5.16}",193,20,2,1,0,4.29,0.86,126.43,5.16
21,6,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 126.43, 'BETA': 5.16}",193,21,5,5,2,6.666666666666667,0.86,126.43,5.16
22,6,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 126.43, 'BETA': 5.16}",193,22,6,5,0,4.99,0.86,126.43,5.16
23,6,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 126.43, 'BETA': 5.16}",193,23,4,4,2,8.246666666666666,0.86,126.43,5.16
24,6,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 126.43, 'BETA': 5.16}",193,24,3,3,2,9.146666666666667,0.86,126.43,5.16
25,6,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 126.43, 'BETA': 5.16}",193,25,7,5,0,4.42,0.86,126.43,5.16
26,6,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 126.43, 'BETA': 5.16}",193,26,5,2,0,4.34,0.86,126.43,5.16
27,6,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 126.43, 'BETA': 5.16}",193,27,6,6,2,6.596666666666667,0.86,126.43,5.16
28,6,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 126.43, 'BETA': 5.16}",193,28,5,4,0,6.01,0.86,126.43,5.16
29,6,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 126.43, 'BETA': 5.16}",193,29,4,3,0,5.24,0.86,126.43,5.16
30,6,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 126.43, 'BETA': 5.16}",193,30,5,3,0,7.6,0.86,126.43,5.16
31,6,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 126.43, 'BETA': 5.16}",193,31,7,6,2,6.476666666666667,0.86,126.43,5.16
32,6,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 126.43, 'BETA': 5.16}",193,32,8,5,0,5.42,0.86,126.43,5.16
33,6,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 126.43, 'BETA': 5.16}",193,33,6,4,0,4.3100000000000005,0.86,126.43,5.16
34,6,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 126.43, 'BETA': 5.16}",193,34,8,6,0,2.73,0.86,126.43,5.16
35,6,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 126.43, 'BETA': 5.16}",193,35,7,4,0,2.93,0.86,126.43,5.16
36,6,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 126.43, 'BETA': 5.16}",193,36,9,6,0,5.47,0.86,126.43,5.16
37,6,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 126.43, 'BETA': 5.16}",193,37,9,5,2,8.156666666666666,0.86,126.43,5.16
38,6,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 126.43, 'BETA': 5.16}",193,38,3,1,0,6.42,0.86,126.43,5.16
39,6,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 126.43, 'BETA': 5.16}",193,39,10,6,0,4.47,0.86,126.43,5.16
40,6,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 126.43, 'BETA': 5.16}",193,40,11,6,0,4.24,0.86,126.43,5.16
41,6,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 126.43, 'BETA': 5.16}",193,41,6,3,2,7.236666666666667,0.86,126.43,5.16
42,6,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 126.43, 'BETA': 5.16}",193,42,2,0,0,4.16,0.86,126.43,5.16
43,6,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 126.43, 'BETA': 5.16}",193,43,10,5,0,4.58,0.86,126.43,5.16
44,6,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 126.43, 'BETA': 5.16}",193,44,8,4,2,9.106666666666667,0.86,126.43,5.16
45,6,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 126.43, 'BETA': 5.16}",193,45,11,5,0,5.27,0.86,126.43,5.16
46,6,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 126.43, 'BETA': 5.16}",193,46,4,1,0,4.09,0.86,126.43,5.16
47,6,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 126.43, 'BETA': 5.16}",193,47,6,2,0,4.97,0.86,126.43,5.16
48,6,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 126.43, 'BETA': 5.16}",193,48,12,5,2,7.616666666666667,0.86,126.43,5.16
49,6,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 126.43, 'BETA': 5.16}",193,49,12,6,0,3.8200000000000003,0.86,126.43,5.16
50,6,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 126.43, 'BETA': 5.16}",193,50,13,6,2,7.916666666666667,0.86,126.43,5.16
51,6,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 126.43, 'BETA': 5.16}",193,51,14,6,0,5.14,0.86,126.43,5.16
52,6,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 126.43, 'BETA': 5.16}",193,52,9,4,2,8.366666666666667,0.86,126.43,5.16
53,6,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 126.43, 'BETA': 5.16}",193,53,7,3,2,9.096666666666668,0.86,126.43,5.16
54,6,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 126.43, 'BETA': 5.16}",193,54,13,5,0,4.92,0.86,126.43,5.16
55,6,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 126.43, 'BETA': 5.16}",193,55,10,4,0,5.5,0.86,126.43,5.16
56,6,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 126.43, 'BETA': 5.16}",193,56,7,2,0,4.24,0.86,126.43,5.16
57,6,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 126.43, 'BETA': 5.16}",193,57,14,5,0,5.86,0.86,126.43,5.16
58,6,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 126.43, 'BETA': 5.16}",193,58,11,4,0,4.77,0.86,126.43,5.16
59,6,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 126.43, 'BETA': 5.16}",193,59,12,4,0,5.72,0.86,126.43,5.16
60,6,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 126.43, 'BETA': 5.16}",193,60,15,6,2,7.586666666666667,0.86,126.43,5.16
61,6,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 126.43, 'BETA': 5.16}",193,61,16,6,1,1.15,0.86,126.43,5.16
62,6,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 126.43, 'BETA': 5.16}",193,62,17,6,1,1.54,0.86,126.43,5.16
63,6,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 126.43, 'BETA': 5.16}",193,63,18,6,1,3.02,0.86,126.43,5.16
64,6,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 126.43, 'BETA': 5.16}",193,64,15,5,2,8.856666666666667,0.86,126.43,5.16
